Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
County,Santa Cruz County,2022,October,10/01/2022,40000000,"Trade, Transportation and Utilities",N,16600
County,Santa Cruz County,2022,October,10/01/2022,55530000,Real Estate and Rental and Leasing,N,1400
County,Santa Cruz County,2022,October,10/01/2022,60000000,Professional and Business Services,N,10900
County,Santa Cruz County,2022,October,10/01/2022,1000000,Total Wage and Salary,N,111500
County,Santa Cruz County,2022,October,10/01/2022,0,Total Nonfarm,Y,101900
County,Santa Cruz County,2022,October,10/01/2022,90932994,Special Districts plus Indian Tribes,N,1100
County,Santa Cruz County,2022,October,10/01/2022,90920000,State Government,N,8900
County,Santa Cruz County,2022,October,10/01/2022,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2022,October,10/01/2022,43000000,"Transportation, Warehousing and Utilitie",N,2000
County,Santa Cruz County,2022,October,10/01/2022,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2022,October,10/01/2022,90940000,State and Local Government,N,22700
County,Santa Cruz County,2022,October,10/01/2022,0,Total Nonfarm,N,102900
County,Santa Cruz County,2022,October,10/01/2022,30000000,Manufacturing,N,7700
County,Santa Cruz County,2021,January,01/01/2021,0,Total Nonfarm,Y,92500
County,Santa Cruz County,2021,January,01/01/2021,90920000,State Government,N,8200
County,Santa Cruz County,2021,January,01/01/2021,90932994,Special Districts plus Indian Tribes,N,1100
County,Santa Cruz County,2021,January,01/01/2021,30000000,Manufacturing,N,6900
County,Santa Cruz County,2021,January,01/01/2021,0,Total Nonfarm,N,90200
County,Santa Cruz County,2021,January,01/01/2021,90940000,State and Local Government,N,19800
County,Santa Cruz County,2021,January,01/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,1800
County,Santa Cruz County,2021,January,01/01/2021,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,2021,January,01/01/2021,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2021,January,01/01/2021,70720000,Accommodation and Food Service,N,7000
County,Santa Cruz County,2021,January,01/01/2021,60000000,Professional and Business Services,N,10200
County,Santa Cruz County,2021,January,01/01/2021,55530000,Real Estate and Rental and Leasing,N,1200
County,Santa Cruz County,2021,January,01/01/2021,40000000,"Trade, Transportation and Utilities",N,15800
County,Santa Cruz County,2021,January,01/01/2021,31000000,Durable Goods,N,4000
County,Santa Cruz County,2021,January,01/01/2021,90000000,Government,N,20400
County,Santa Cruz County,2021,January,01/01/2021,1000000,Total Wage and Salary,N,94600
County,Santa Cruz County,2021,January,01/01/2021,90910000,Federal Government,N,600
County,Santa Cruz County,2021,January,01/01/2021,7000000,Service Providing,N,78800
County,Santa Cruz County,2021,January,01/01/2021,55000000,Financial Activities,N,3100
County,Santa Cruz County,2021,January,01/01/2021,90932000,Local Government Excluding Education,N,5500
County,Santa Cruz County,2021,January,01/01/2021,90930000,Local Government,N,11600
County,Santa Cruz County,2021,January,01/01/2021,11000000,Total Farm,N,4400
County,Santa Cruz County,2021,January,01/01/2021,15000000,"Natural Resources, Mining and Constructi",N,4500
County,Santa Cruz County,2021,January,01/01/2021,8000000,Private Service Providing,N,58400
County,Santa Cruz County,2021,January,01/01/2021,90921611,State Government Education,N,7600
County,Santa Cruz County,2021,January,01/01/2021,65000000,Educational and Health Services,N,16900
County,Santa Cruz County,2021,January,01/01/2021,50000000,Information,N,500
County,Santa Cruz County,2021,January,01/01/2021,5000000,Total Private,N,69800
County,Santa Cruz County,2021,January,01/01/2021,32000000,Nondurable Goods,N,2900
County,Santa Cruz County,2021,January,01/01/2021,70710000,"Arts, Entertainment, and Recreation",N,1000
County,Santa Cruz County,2021,January,01/01/2021,6000000,Goods Producing,N,11400
County,Santa Cruz County,2021,January,01/01/2021,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,2021,January,01/01/2021,42000000,Retail Trade,N,10900
County,Santa Cruz County,2021,January,01/01/2021,70000000,Leisure and Hospitality,N,8000
County,Santa Cruz County,2021,January,01/01/2021,80000000,Other Services,N,3900
County,Santa Cruz County,2021,February,02/01/2021,0,Total Nonfarm,Y,93900
County,Santa Cruz County,2021,February,02/01/2021,90920000,State Government,N,8400
County,Santa Cruz County,2021,February,02/01/2021,90932994,Special Districts plus Indian Tribes,N,1100
County,Santa Cruz County,2021,February,02/01/2021,0,Total Nonfarm,N,92900
County,Santa Cruz County,2021,February,02/01/2021,30000000,Manufacturing,N,7100
County,Santa Cruz County,2021,February,02/01/2021,90940000,State and Local Government,N,20100
County,Santa Cruz County,2021,February,02/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,1900
County,Santa Cruz County,2021,February,02/01/2021,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,2021,February,02/01/2021,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2021,February,02/01/2021,70720000,Accommodation and Food Service,N,8100
County,Santa Cruz County,2021,February,02/01/2021,60000000,Professional and Business Services,N,10300
County,Santa Cruz County,2021,February,02/01/2021,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,2021,February,02/01/2021,31000000,Durable Goods,N,4000
County,Santa Cruz County,2021,February,02/01/2021,40000000,"Trade, Transportation and Utilities",N,16000
County,Santa Cruz County,2021,February,02/01/2021,90000000,Government,N,20600
County,Santa Cruz County,2021,February,02/01/2021,1000000,Total Wage and Salary,N,97400
County,Santa Cruz County,2021,February,02/01/2021,90910000,Federal Government,N,500
County,Santa Cruz County,2021,February,02/01/2021,7000000,Service Providing,N,81200
County,Santa Cruz County,2021,February,02/01/2021,55000000,Financial Activities,N,3200
County,Santa Cruz County,2021,February,02/01/2021,90932000,Local Government Excluding Education,N,5700
County,Santa Cruz County,2021,February,02/01/2021,90930000,Local Government,N,11700
County,Santa Cruz County,2021,February,02/01/2021,11000000,Total Farm,N,4500
County,Santa Cruz County,2021,February,02/01/2021,15000000,"Natural Resources, Mining and Constructi",N,4600
County,Santa Cruz County,2021,February,02/01/2021,8000000,Private Service Providing,N,60600
County,Santa Cruz County,2021,February,02/01/2021,90921611,State Government Education,N,7800
County,Santa Cruz County,2021,February,02/01/2021,65000000,Educational and Health Services,N,17200
County,Santa Cruz County,2021,February,02/01/2021,50000000,Information,N,500
County,Santa Cruz County,2021,February,02/01/2021,5000000,Total Private,N,72300
County,Santa Cruz County,2021,February,02/01/2021,32000000,Nondurable Goods,N,3100
County,Santa Cruz County,2021,February,02/01/2021,70710000,"Arts, Entertainment, and Recreation",N,1100
County,Santa Cruz County,2021,February,02/01/2021,6000000,Goods Producing,N,11700
County,Santa Cruz County,2021,February,02/01/2021,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,2021,February,02/01/2021,42000000,Retail Trade,N,11000
County,Santa Cruz County,2021,February,02/01/2021,70000000,Leisure and Hospitality,N,9200
County,Santa Cruz County,2021,February,02/01/2021,80000000,Other Services,N,4200
County,Santa Cruz County,2021,March,03/01/2021,0,Total Nonfarm,Y,94700
County,Santa Cruz County,2021,March,03/01/2021,90920000,State Government,N,8600
County,Santa Cruz County,2021,March,03/01/2021,90932994,Special Districts plus Indian Tribes,N,1100
County,Santa Cruz County,2021,March,03/01/2021,0,Total Nonfarm,N,94400
County,Santa Cruz County,2021,March,03/01/2021,30000000,Manufacturing,N,7100
County,Santa Cruz County,2021,March,03/01/2021,90940000,State and Local Government,N,20600
County,Santa Cruz County,2021,March,03/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,1900
County,Santa Cruz County,2021,March,03/01/2021,41000000,Wholesale Trade,N,3100
County,Santa Cruz County,2021,March,03/01/2021,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2021,March,03/01/2021,70720000,Accommodation and Food Service,N,8800
County,Santa Cruz County,2021,March,03/01/2021,60000000,Professional and Business Services,N,10300
County,Santa Cruz County,2021,March,03/01/2021,55530000,Real Estate and Rental and Leasing,N,1200
County,Santa Cruz County,2021,March,03/01/2021,31000000,Durable Goods,N,4000
County,Santa Cruz County,2021,March,03/01/2021,40000000,"Trade, Transportation and Utilities",N,16100
County,Santa Cruz County,2021,March,03/01/2021,90000000,Government,N,21100
County,Santa Cruz County,2021,March,03/01/2021,1000000,Total Wage and Salary,N,99000
County,Santa Cruz County,2021,March,03/01/2021,90910000,Federal Government,N,500
County,Santa Cruz County,2021,March,03/01/2021,7000000,Service Providing,N,82600
County,Santa Cruz County,2021,March,03/01/2021,55000000,Financial Activities,N,3100
County,Santa Cruz County,2021,March,03/01/2021,90930000,Local Government,N,12000
County,Santa Cruz County,2021,March,03/01/2021,90932000,Local Government Excluding Education,N,5700
County,Santa Cruz County,2021,March,03/01/2021,11000000,Total Farm,N,4600
County,Santa Cruz County,2021,March,03/01/2021,15000000,"Natural Resources, Mining and Constructi",N,4700
County,Santa Cruz County,2021,March,03/01/2021,8000000,Private Service Providing,N,61500
County,Santa Cruz County,2021,March,03/01/2021,50000000,Information,N,600
County,Santa Cruz County,2021,March,03/01/2021,5000000,Total Private,N,73300
County,Santa Cruz County,2021,March,03/01/2021,32000000,Nondurable Goods,N,3100
County,Santa Cruz County,2021,March,03/01/2021,70710000,"Arts, Entertainment, and Recreation",N,1200
County,Santa Cruz County,2021,March,03/01/2021,90921611,State Government Education,N,8000
County,Santa Cruz County,2021,March,03/01/2021,65000000,Educational and Health Services,N,17200
County,Santa Cruz County,2021,March,03/01/2021,6000000,Goods Producing,N,11800
County,Santa Cruz County,2021,March,03/01/2021,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,2021,March,03/01/2021,42000000,Retail Trade,N,11100
County,Santa Cruz County,2021,March,03/01/2021,70000000,Leisure and Hospitality,N,10000
County,Santa Cruz County,2021,March,03/01/2021,80000000,Other Services,N,4200
County,Santa Cruz County,2021,April,04/01/2021,0,Total Nonfarm,Y,95600
County,Santa Cruz County,2021,April,04/01/2021,90920000,State Government,N,8700
County,Santa Cruz County,2021,April,04/01/2021,90932994,Special Districts plus Indian Tribes,N,1000
County,Santa Cruz County,2021,April,04/01/2021,30000000,Manufacturing,N,7300
County,Santa Cruz County,2021,April,04/01/2021,0,Total Nonfarm,N,96700
County,Santa Cruz County,2021,April,04/01/2021,90940000,State and Local Government,N,20600
County,Santa Cruz County,2021,April,04/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,1900
County,Santa Cruz County,2021,April,04/01/2021,41000000,Wholesale Trade,N,3300
County,Santa Cruz County,2021,April,04/01/2021,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2021,April,04/01/2021,70720000,Accommodation and Food Service,N,9600
County,Santa Cruz County,2021,April,04/01/2021,60000000,Professional and Business Services,N,10600
County,Santa Cruz County,2021,April,04/01/2021,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,2021,April,04/01/2021,31000000,Durable Goods,N,4100
County,Santa Cruz County,2021,April,04/01/2021,40000000,"Trade, Transportation and Utilities",N,16300
County,Santa Cruz County,2021,April,04/01/2021,90000000,Government,N,21100
County,Santa Cruz County,2021,April,04/01/2021,1000000,Total Wage and Salary,N,102500
County,Santa Cruz County,2021,April,04/01/2021,90910000,Federal Government,N,500
County,Santa Cruz County,2021,April,04/01/2021,7000000,Service Providing,N,84600
County,Santa Cruz County,2021,April,04/01/2021,55000000,Financial Activities,N,3200
County,Santa Cruz County,2021,April,04/01/2021,90930000,Local Government,N,11900
County,Santa Cruz County,2021,April,04/01/2021,90932000,Local Government Excluding Education,N,5500
County,Santa Cruz County,2021,April,04/01/2021,11000000,Total Farm,N,5800
County,Santa Cruz County,2021,April,04/01/2021,8000000,Private Service Providing,N,63500
County,Santa Cruz County,2021,April,04/01/2021,15000000,"Natural Resources, Mining and Constructi",N,4800
County,Santa Cruz County,2021,April,04/01/2021,5000000,Total Private,N,75600
County,Santa Cruz County,2021,April,04/01/2021,50000000,Information,N,600
County,Santa Cruz County,2021,April,04/01/2021,32000000,Nondurable Goods,N,3200
County,Santa Cruz County,2021,April,04/01/2021,70710000,"Arts, Entertainment, and Recreation",N,1500
County,Santa Cruz County,2021,April,04/01/2021,90921611,State Government Education,N,8100
County,Santa Cruz County,2021,April,04/01/2021,65000000,Educational and Health Services,N,17300
County,Santa Cruz County,2021,April,04/01/2021,6000000,Goods Producing,N,12100
County,Santa Cruz County,2021,April,04/01/2021,90922000,State Government Excluding Education,N,600
County,Santa Cruz County,2021,April,04/01/2021,42000000,Retail Trade,N,11100
County,Santa Cruz County,2021,April,04/01/2021,80000000,Other Services,N,4400
County,Santa Cruz County,2021,April,04/01/2021,70000000,Leisure and Hospitality,N,11100
County,Santa Cruz County,2021,May,05/01/2021,0,Total Nonfarm,Y,96500
County,Santa Cruz County,2021,May,05/01/2021,90920000,State Government,N,8700
County,Santa Cruz County,2021,May,05/01/2021,90932994,Special Districts plus Indian Tribes,N,1100
County,Santa Cruz County,2021,May,05/01/2021,30000000,Manufacturing,N,7300
County,Santa Cruz County,2021,May,05/01/2021,0,Total Nonfarm,N,98300
County,Santa Cruz County,2021,May,05/01/2021,90940000,State and Local Government,N,20900
County,Santa Cruz County,2021,May,05/01/2021,43000000,"Transportation, Warehousing and Utilitie",N,1900
County,Santa Cruz County,2021,May,05/01/2021,41000000,Wholesale Trade,N,3400
County,Santa Cruz County,2021,May,05/01/2021,55520000,Finance and Insurance,N,1900
County,Santa Cruz County,2021,May,05/01/2021,70720000,Accommodation and Food Service,N,10100
County,Santa Cruz County,2021,May,05/01/2021,60000000,Professional and Business Services,N,10600
County,Santa Cruz County,2021,May,05/01/2021,55530000,Real Estate and Rental and Leasing,N,1300
County,Santa Cruz County,2021,May,05/01/2021,31000000,Durable Goods,N,4100
County,Santa Cruz County,2021,May,05/01/2021,40000000,"Trade, Transportation and Utilities",N,16500
County,Santa Cruz County,2021,May,05/01/2021,90000000,Government,N,21500
County,Santa Cruz County,2021,May,05/01/2021,1000000,Total Wage and Salary,N,105600
County,Santa Cruz County,2021,May,05/01/2021,90910000,Federal Government,N,600
County,Santa Cruz County,2021,May,05/01/2021,7000000,Service Providing,N,86300
County,Santa Cruz County,2021,May,05/01/2021,55000000,Financial Activities,N,3200
County,Santa Cruz County,2021,May,05/01/2021,90932000,Local Government Excluding Education,N,5700
County,Santa Cruz County,2021,May,05/01/2021,90930000,Local Government,N,12200
County,Santa Cruz County,2021,May,05/01/2021,11000000,Total Farm,N,7300
County,Santa Cruz County,2021,May,05/01/2021,8000000,Private Service Providing,N,64800
County,Santa Cruz County,2021,May,05/01/2021,15000000,"Natural Resources, Mining and Constructi",N,4700
County,Santa Cruz County,2021,May,05/01/2021,5000000,Total Private,N,76800
